surface,reading,reading_seion,reading_search,count_hira
ふさ江,ふさえ,ふさえ,さえ,3
大峰,おーみね,おーみね,みね,4
朔,さく,さく,さく,2
金光洙,きんこーしゅ,きんこーしゅ,しゅ,6
伊兵衛,いへえ,いへえ,へえ,3
浦沢,うらさわ,うらさわ,さわ,4
イワニセビッチ,いわにせびっち,いわにせひっち,っち,7
豊一,とよかず,とよかす,かす,4
黙老,もくろー,もくろー,ろー,4
穀,こく,こく,こく,2
韓青岩,かんせいがん,かんせいかん,かん,6
圭郁,たまか,たまか,まか,3
愛甲,あいこー,あいこー,こー,4
天宮,あまみや,あまみや,みや,4
登志子,としこ,としこ,しこ,3
史光,のりみつ,のりみつ,みつ,4
たかはし,たかはし,たかはし,はし,4
高裕,たかひろ,たかひろ,ひろ,4
盛行,もりゆき,もりゆき,ゆき,4
福雄,ふくお,ふくお,くお,3
家中興,かちゅーこー,かちゅーこー,こー,6
すえの,すえの,すえの,えの,3
廣志,ひろし,ひろし,ろし,3
下新田,しもしんでん,しもしんてん,てん,6
漆原,うるしばら,うるしはら,はら,5
太刃掛,たちかけ,たちかけ,かけ,4
紅緑,こーろく,こーろく,ろく,4
松瀬,まつせ,まつせ,つせ,3
定次,さだじ,さたし,たし,3
富弥,とみや,とみや,みや,3
アンドレオッチ,あんどれおっち,あんとれおっち,っち,7
広茂,ひろしげ,ひろしけ,しけ,4
修一,しゅーいち,しゅーいち,いち,5
佐和,さわ,さわ,さわ,2
宣光,のぶみつ,のふみつ,みつ,4
瑞木良,みずきり,みすきり,きり,4
榎木,えのき,えのき,のき,3
貴弘,たかひろ,たかひろ,ひろ,4
達男,たつお,たつお,つお,3
雪江,ゆきえ,ゆきえ,きえ,3
コンスタンチン,こんすたんちん,こんすたんちん,ちん,7
説田,せつだ,せつた,つた,3
津谷,つや,つや,つや,2
韓玉偉,かんぎょくい,かんきょくい,くい,6
其角堂,きかくどー,きかくとー,とー,5
長潟,ながかた,なかかた,かた,4
てい子,ていこ,ていこ,いこ,3
ドアン,どあん,とあん,あん,3
馬出,まいだし,まいたし,たし,4
八井,はっせい,はっせい,せい,4
榎本,えのもと,えのもと,もと,4
三智,みち,みち,みち,2
岩塚,いわつか,いわつか,つか,4
相本,あいもと,あいもと,もと,4
諭吉,ゆきち,ゆきち,きち,3
日比,ひび,ひひ,ひひ,2
鷹巣,たかのす,たかのす,のす,4
太巳江,たみえ,たみえ,みえ,3
宇摩,うま,うま,うま,2
薮,やぶ,やふ,やふ,2
錦之助,きんのすけ,きんのすけ,すけ,5
広江,ひろえ,ひろえ,ろえ,3
月斗,げっと,けっと,っと,3
喜雄,よしお,よしお,しお,3
村野,むらの,むらの,らの,3
郭敬蘭,かくけいらん,かくけいらん,らん,6
イングリッド,いんぐりっど,いんくりっと,っと,6
梅野,うめの,うめの,めの,3
満寿子,ますこ,ますこ,すこ,3
ゴールドファーブ,ごーるどふぁーぶ,こーるとふぁーふ,ーふ,8
英理子,えりこ,えりこ,りこ,3
幡鎌,はたかま,はたかま,かま,4
花圃,かほ,かほ,かほ,2
文信,ふみのぶ,ふみのふ,のふ,4
磐,いわお,いわお,わお,3
善人,よしと,よしと,しと,3
鹿志村,かしむら,かしむら,むら,4
有里子,ゆりこ,ゆりこ,りこ,3
啓史,ひろし,ひろし,ろし,3
中頭,なかがみ,なかかみ,かみ,4
元麿,もとまろ,もとまろ,まろ,4
和民,かずたみ,かすたみ,たみ,4
滝川,たきがわ,たきかわ,かわ,4
滝川,たきかわ,たきかわ,かわ,4
南河,みなみかわ,みなみかわ,かわ,5
野徒,のと,のと,のと,2
守口,もりぐち,もりくち,くち,4
ウェイン,うぇいん,うぇいん,いん,4
瓜生,うりゅー,うりゅー,ゅー,4
典予,のりよ,のりよ,りよ,3
市橋,いちはし,いちはし,はし,4
嶺子,みねこ,みねこ,ねこ,3
みちよ,みちよ,みちよ,ちよ,3
まさ子,まさこ,まさこ,さこ,3
トキヱ,ときえ,ときえ,きえ,3
門出,かどで,かとて,とて,3
長世,ながよ,なかよ,かよ,3
美恵子,みえこ,みえこ,えこ,3
畑沢,はたざわ,はたさわ,さわ,4
劔持,けんもち,けんもち,もち,4
春次,はるじ,はるし,るし,3
邦洋,くにひろ,くにひろ,ひろ,4
ウィルソン,うぃるそん,うぃるそん,そん,5
丈二,じょーじ,しょーし,ーし,4
良純,よしずみ,よしすみ,すみ,4
曲直瀬,まなせ,まなせ,なせ,3
茂二,しげじ,しけし,けし,3
まりあ,まりあ,まりあ,りあ,3
弥栄,やさか,やさか,さか,3
キャラハン,きゃらはん,きゃらはん,はん,5
中部,なかべ,なかへ,かへ,3
摩起,まき,まき,まき,2
モー,もー,もー,もー,2
すゞえ,すずえ,すすえ,すえ,3
権寧学,けんねいがく,けんねいかく,かく,6
佐沢,さざわ,ささわ,さわ,3
小野上,おのがみ,おのかみ,かみ,4
浦島,うらしま,うらしま,しま,4
大越,おーごし,おーこし,こし,4
大越,おーこし,おーこし,こし,4
教朝,のりとも,のりとも,とも,4
道閑,どーかん,とーかん,かん,4
ティエン,てぃえん,てぃえん,えん,4
渡合,わたらい,わたらい,らい,4
バーレ,ばーれ,はーれ,ーれ,3
大類,おーるい,おーるい,るい,4
五百部,いおべ,いおへ,おへ,3
不倒,ふとー,ふとー,とー,3
秀実,ひでみ,ひてみ,てみ,3
秀実,ほずみ,ほすみ,すみ,3
八津尾,やつお,やつお,つお,3
光良,みつよし,みつよし,よし,4
光良,てるよし,てるよし,よし,4
木方,きほー,きほー,ほー,3
兵一,ひょーいち,ひょーいち,いち,5
盛本,もりもと,もりもと,もと,4
ナザルバエフ,なざるばえふ,なさるはえふ,えふ,6
美昭,よしあき,よしあき,あき,4
しげみ,しげみ,しけみ,けみ,3
山県,やまがた,やまかた,かた,4
かずお,かずお,かすお,すお,3
岡安,おかやす,おかやす,やす,4
紺名野,こんなの,こんなの,なの,4
浜玉,はまたま,はまたま,たま,4
安坂,やすさか,やすさか,さか,4
一紀,かずのり,かすのり,のり,4
ミッチ,みっち,みっち,っち,3
為信,ためのぶ,ためのふ,のふ,4
俊亮,しゅんすけ,しゅんすけ,すけ,5
博義,ひろよし,ひろよし,よし,4
下宿,したじゅく,したしゅく,ゅく,5
登美男,とみお,とみお,みお,3
小松,こまつ,こまつ,まつ,3
物部,ものべ,ものへ,のへ,3
信寛,のぶひろ,のふひろ,ひろ,4
裕介,ゆーすけ,ゆーすけ,すけ,4
直田,なおた,なおた,おた,3
光央,みつお,みつお,つお,3
成雄,しげお,しけお,けお,3
蓑輪,みのわ,みのわ,のわ,3
久野,ひさの,ひさの,さの,3
久野,くの,くの,くの,2
丈,たけ,たけ,たけ,2
丈,じょー,しょー,ょー,3
親実,ちかざね,ちかさね,さね,4
榕,よー,よー,よー,2
義尚,よしなお,よしなお,なお,4
義尚,よしひさ,よしひさ,ひさ,4
虎松,とらまつ,とらまつ,まつ,4
緑,みどり,みとり,とり,3
明富,あきとみ,あきとみ,とみ,4
坂西,さかにし,さかにし,にし,4
保代,やすよ,やすよ,すよ,3
リルケ,りるけ,りるけ,るけ,3
光希,みつき,みつき,つき,3
朋代,ともよ,ともよ,もよ,3
邦和,くにかず,くにかす,かす,4
美鈴,みすず,みすす,すす,3
竹井,たけい,たけい,けい,3
野木,のぎ,のき,のき,2
明寺,あけてら,あけてら,てら,4
外岡,とのおか,とのおか,おか,4
朱門,しゅもん,しゅもん,もん,4
班目,まだらめ,またらめ,らめ,4
要一,よーいち,よーいち,いち,4
上関,かみのせき,かみのせき,せき,5
王淑青,おーしゅくせい,おーしゅくせい,せい,7
米内山,よないやま,よないやま,やま,5
下津古久,しもつこく,しもつこく,こく,5
曉美,あけみ,あけみ,けみ,3
金夫,かねお,かねお,ねお,3
扇三郎,せんざぶろー,せんさふろー,ろー,6
金炳植,きんへいしょく,きんへいしょく,ょく,7
二村,ふたむら,ふたむら,むら,4
二村,にむら,にむら,むら,3
谷野,たにの,たにの,にの,3
谷野,やの,やの,やの,2
若菜,わかな,わかな,かな,3
養治,よーじ,よーし,ーし,3
善助,ぜんすけ,ぜんすけ,すけ,4
常滑,とこなめ,とこなめ,なめ,4
直治郎,なおじろー,なおしろー,ろー,5
長瀞,ながとろ,なかとろ,とろ,4
茂美,しげみ,しけみ,けみ,3
宗将,むねのぶ,むねのふ,のふ,4
富沢,とみざわ,とみさわ,さわ,4
富沢,とみさわ,とみさわ,さわ,4
密雄,みつお,みつお,つお,3
高力,こーりき,こーりき,りき,4
雅三,まさぞー,まさそー,そー,4
古田島,こたじま,こたしま,しま,4
由起夫,ゆきお,ゆきお,きお,3
常呂,ところ,ところ,ころ,3
坂間,さかま,さかま,かま,3
稚菜,わかな,わかな,かな,3
洞口,ほらぐち,ほらくち,くち,4
洞口,どーぐち,とーくち,くち,4
源義仲,みなもとのよしなか,みなもとのよしなか,なか,9
稲次郎,いねじろー,いねしろー,ろー,5
みつ江,みつえ,みつえ,つえ,3
調四郎,ちょーしろー,ちょーしろー,ろー,6
矢上,やがみ,やかみ,かみ,3
佳緑,かろく,かろく,ろく,3
義敏,よしとし,よしとし,とし,4
章造,しょーぞー,しょーそー,そー,5
梅原,うめはら,うめはら,はら,4
弘和,ひろかず,ひろかす,かす,4
尚光,なおみつ,なおみつ,みつ,4
パーマー,ぱーまー,はーまー,まー,4
正貴,まさたか,まさたか,たか,4
浜名,はまな,はまな,まな,3
沢弥,さわみ,さわみ,わみ,3
寺脇,てらわき,てらわき,わき,4
江沼,えぬま,えぬま,ぬま,3
美津井,みつい,みつい,つい,3
和実,かずみ,かすみ,すみ,3
怜,れい,れい,れい,2
コファンコ,こふぁんこ,こふぁんこ,んこ,5
知十,ちじゅー,ちしゅー,ゅー,4
奈緒美,なおみ,なおみ,おみ,3
山内,やまうち,やまうち,うち,4
山内,やまのうち,やまのうち,うち,5
益郎,ますろー,ますろー,ろー,4
内藤,ないとー,ないとー,とー,4
フランツ,ふらんつ,ふらんつ,んつ,4
南里,なんり,なんり,んり,3
ひとみ,ひとみ,ひとみ,とみ,3
若水,じゃくすい,しゃくすい,すい,5
夏木,なつき,なつき,つき,3
十吉,じゅーきち,しゅーきち,きち,5
キエト,きえと,きえと,えと,3
芦屋,あしや,あしや,しや,3
能成,よしなり,よしなり,なり,4
能成,よししげ,よししけ,しけ,4
津野田,つのだ,つのた,のた,3
佃,つくだ,つくた,くた,3
政浩,まさひろ,まさひろ,ひろ,4
晴康,はるやす,はるやす,やす,4
貴久,たかひさ,たかひさ,ひさ,4
星湖,せいこ,せいこ,いこ,3
静野,しずの,しすの,すの,3
古山,ふるやま,ふるやま,やま,4
楠山,くすやま,くすやま,やま,4
莉香,りか,りか,りか,2
一治,いちじ,いちし,ちし,3
小笹,おざさ,おささ,ささ,3
兼載,けんさい,けんさい,さい,4
宝子,たかこ,たかこ,かこ,3
ちれ,ちれ,ちれ,ちれ,2
辰彦,たつひこ,たつひこ,ひこ,4
しかの,しかの,しかの,かの,3
忠嘉,ただよし,たたよし,よし,4
将幸,まさゆき,まさゆき,ゆき,4
ダ・ビンチ,だびんち,たひんち,んち,4
大滝,おーたき,おーたき,たき,4
遍昭,へんじょー,へんしょー,ょー,5
チルレル,ちるれる,ちるれる,れる,4
ラーマ,らーま,らーま,ーま,3
戸越,とごし,とこし,こし,3
満直,みつただ,みつたた,たた,4
哲志,てつし,てつし,つし,3
三允,さんいん,さんいん,いん,4
あいこ,あいこ,あいこ,いこ,3
三光,さんこー,さんこー,こー,4
瓜人,かじん,かしん,しん,3
昭憲,しょーけん,しょーけん,けん,5
陽平,よーへい,よーへい,へい,4
金正宇,きんせいう,きんせいう,いう,5
定治,ていじ,ていし,いし,3
定治,さだはる,さたはる,はる,4
定治,さだじ,さたし,たし,3
和裕,かずひろ,かすひろ,ひろ,4
下富野,しもとみの,しもとみの,みの,5
和,かず,かす,かす,2
勝幸,かつゆき,かつゆき,ゆき,4
池乃,いけの,いけの,けの,3
鬼川,きかわ,きかわ,かわ,3
笠矢,かさや,かさや,さや,3
忠良,ただよし,たたよし,よし,4
黄門,こーもん,こーもん,もん,4
英規,ひでのり,ひてのり,のり,4
丹野,たんの,たんの,んの,3
惠比須,えびす,えひす,ひす,3
卓子,たかこ,たかこ,かこ,3
シズ子,しずこ,しすこ,すこ,3
裕喜,ひろき,ひろき,ろき,3
志ず子,しずこ,しすこ,すこ,3
釜池,かまいけ,かまいけ,いけ,4
陽司,よーじ,よーし,ーし,3
越野,こしの,こしの,しの,3
力蔵,りきぞー,りきそー,そー,4
忠二郎,ちゅーじろー,ちゅーしろー,ろー,6
委津子,しずこ,しすこ,すこ,3
京介,きょーすけ,きょーすけ,すけ,5
田老,たろー,たろー,ろー,3
美知江,みちえ,みちえ,ちえ,3
森戸,もりと,もりと,りと,3
徳太郎,とくたろー,とくたろー,ろー,5
大沼,おーぬま,おーぬま,ぬま,4
勝人,まさと,まさと,さと,3
勝人,かつひと,かつひと,ひと,4
勝人,かつと,かつと,つと,3
勝人,かつんど,かつんと,んと,4
佐貫,さぬき,さぬき,ぬき,3
山村,やまむら,やまむら,むら,4
島松,しままつ,しままつ,まつ,4
浄清,じょーせい,しょーせい,せい,5
康友,やすとも,やすとも,とも,4
勝功,かつのり,かつのり,のり,4
貴族,きぞく,きそく,そく,3
アレン,あれん,あれん,れん,3
シャーリー富岡,しゃーりーとみおか,しゃーりーとみおか,おか,9
市蔵,いちぞー,いちそー,そー,4
高清,たかきよ,たかきよ,きよ,4
鬼石,おにし,おにし,にし,3
シーザー,しーざー,しーさー,さー,4
亀五郎,かめごろー,かめころー,ろー,5
大伍,だいご,たいこ,いこ,3
シュルツ,しゅるつ,しゅるつ,るつ,4
田波,たなみ,たなみ,なみ,3
真壁,まかべ,まかへ,かへ,3
果奈,かな,かな,かな,2
石田,いしだ,いした,した,3
石田,いした,いした,した,3
延浩,のぶひろ,のふひろ,ひろ,4
覚太郎,かくたろー,かくたろー,ろー,5
桑野,くわの,くわの,わの,3
彦四郎,ひこしろー,ひこしろー,ろー,5
鈴木,すずき,すすき,すき,3
滝谷,たきや,たきや,きや,3
秋子,あきこ,あきこ,きこ,3
新作,しんさく,しんさく,さく,4
一の樹,いちのき,いちのき,のき,4
伸彦,のぶひこ,のふひこ,ひこ,4
民夫,たみお,たみお,みお,3
躑躅,つつじ,つつし,つし,3
嵐雪,らんせつ,らんせつ,せつ,4
千蔵,せんぞー,せんそー,そー,4
美沢,みさわ,みさわ,さわ,3
友成,ともなり,ともなり,なり,4
久間,くま,くま,くま,2
政材,まさき,まさき,さき,3
斉憲,なりのり,なりのり,のり,4
シヅエ,しずえ,しすえ,すえ,3
月本,つきもと,つきもと,もと,4
枝美子,えみこ,えみこ,みこ,3
かます田理恵,かますだりえ,かますたりえ,りえ,6
間宮,まみや,まみや,みや,3
天竺,てんじく,てんしく,しく,4
由有子,ゆーこ,ゆーこ,ーこ,3
カールソン,かーるそん,かーるそん,そん,5
ぬやま,ぬやま,ぬやま,やま,3
札場,ふだば,ふたは,たは,3
市二,いちじ,いちし,ちし,3
パーカーボウルズ,ぱーかーぼーるず,はーかーほーるす,るす,8
貞仁,さだひと,さたひと,ひと,4
フサ子,ふさこ,ふさこ,さこ,3
柳太郎,りゅーたろー,りゅーたろー,ろー,6
又八郎,またはちろー,またはちろー,ろー,6
外ノ池,とのいけ,とのいけ,いけ,4
桐林,きりばやし,きりはやし,やし,5
前田河,まえだがわ,まえたかわ,かわ,5
前田河,まえだこー,まえたこー,こー,5
イサオ,いさお,いさお,さお,3
浅野内匠頭,あさのたくみのかみ,あさのたくみのかみ,かみ,9
常世田,とこよだ,とこよた,よた,4
保全,ほぜん,ほぜん,ぜん,3
喜久松,きくまつ,きくまつ,まつ,4
新市,しんいち,しんいち,いち,4
兼方,かねたか,かねたか,たか,4
初治,はつじ,はつし,つし,3
中松,なかまつ,なかまつ,まつ,4
俊作,しゅんさく,しゅんさく,さく,5
トレイシー,とれいしー,とれいしー,しー,5
八木,やぎ,やき,やき,2
静香,しずか,しすか,すか,3
綱條,つなえだ,つなえた,えた,4
江利香,えりか,えりか,りか,3
榲邨,おんそん,おんそん,そん,4
